0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,0.031,0.032,0.033,0.034,0.035,0.036,0.037,0.038,0.039,0.04,0.041,0.042,0.043,0.044,0.045,0.046,0.047,0.048,0.049,0.05,0.051,0.052,0.053,0.054,0.055,0.056,0.057,0.058,0.059,0.06,0.061,0.062,0.063,0.064,0.065,0.066,0.067,0.068,0.069,0.07,0.071,0.072,0.073,0.074,0.075,0.076,0.077,0.078,0.079,0.08,0.081,0.082,0.083,0.084,0.085,0.086,0.087,0.088,0.089,0.09,0.091,0.092,0.093,0.094,0.095,0.096,0.097,0.098,0.099,0.1,0.101,0.102,0.103,0.1039817704,0.1049817704,0.1059817704,0.1069817704,0.1079817704,0.1089817704,0.1099817704,0.1109817704,0.1119817704,0.1129817704,0.1139817704,0.1149817704,0.1159817704,0.1169817704,0.1179817704,0.1189817704,0.1199817704,0.1209817704,0.1219817704,0.1229817704,0.1239817704,0.1249817704,0.1259651481,0.1269651481,0.1279651481,0.1289651481,0.1299651481,0.1309651481,0.1319651481,0.1329651481,0.1339651481,0.1349651481,0.1359651481,0.1369651481,0.1379651481,0.1389651481,0.1399651481,0.1409651481,0.1419651481,0.1429651481,0.1439651481,0.1449651481,0.1459651481,0.1469651481,0.1479651481,0.1489651481,0.1499651481,0.1509205587,0.1519205587,0.1529205587,0.1539205587,0.1549205587,0.1559205587,0.1569205587,0.1579205587,0.1589205587,0.1599205587,0.1609205587,0.1619205587,0.1629205587,0.1639205587,0.1649205587,0.1659205587,0.1669205587,0.1679205587,0.1689205587,0.1699205587,0.1709205587,0.1719205587,0.1729205587,0.1739205587,0.1749205587,0.175853664,0.176853664,0.177853664,0.178853664,0.179853664,0.180781469,0.181781469,0.182781469,0.183781469,0.184781469,0.185781469,0.186781469,0.187781469,0.188781469,0.189781469,0.190781469,0.191781469,0.192781469,0.193781469,0.194781469,0.195781469,0.196781469,0.197781469,0.198781469,0.199781469,0.200781469,0.201781469,0.202781469,0.203781469,0.204781469,0.205781469,0.206781469,0.207781469,0.208781469,0.209781469,0.210781469,0.211781469,0.212781469,0.213781469,0.214781469,0.215781469,0.216781469,0.217781469,0.218781469,0.219781469,0.220781469,0.221781469,0.222781469,0.223781469,0.224781469,0.225781469,0.226781469,0.227781469,0.228781469,0.229781469,0.230781469,0.231781469,0.232781469,0.233781469,0.234781469,0.235781469,0.236781469,0.237781469,0.238781469,0.239781469,0.240781469,0.241781469,0.242781469,0.243781469,0.244781469,0.245781469,0.246781469,0.247781469,0.248781469,0.249781469,0.250781469,0.251781469,0.252781469,0.253781469,0.254781469,0.255781469,0.256781469,0.257781469,0.258781469,0.259781469,0.260781469,0.261781469,0.262781469,0.263781469,0.264781469,0.265781469,0.266781469,0.267781469,0.268781469,0.269781469,0.270781469,0.271781469,0.272781469,0.273781469,0.274781469,0.275781469,0.276781469,0.277781469,0.278781469,0.279781469,0.280781469,0.281781469,0.282781469,0.283781469,0.284781469
0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0737012646,0.0736904079,0.0736462617,0.0735679941,0.0734553311,0.0733078731,0.0731250875,0.0729062991,0.0726506765,0.0723572159,0.0720247193,0.0716517672,0.0712366841,0.0707774947,0.0702718667,0.0697170374,0.0691097166,0.0684459569,0.0677209763,0.066928912,0.0660624671,0.0651123892,0.0640666708,0.0629321119,0.0617403583,0.0605486047,0.0593568511,0.0581650975,0.0569733439,0.0557815903,0.0545898367,0.0533980832,0.0522063296,0.051014576,0.0498228224,0.0486310688,0.0474393152,0.0462475616,0.045055808,0.0438640544,0.0426723008,0.0414805472,0.0402887936,0.03909704,0.0379052865,0.0367135329,0.0355217793,0.0343300257,0.0331914116,0.03205466,0.0310173048,0.0300664336,0.0291921112,0.0283865064,0.0276433241,0.0269574227,0.0263245476,0.0257411394,0.0252041945,0.0247111597,0.0242598532,0.0238484032,0.0234751993,0.0231388553,0.0228381787,0.0225721467,0.0223398868,0.022140661,0.0219738535,0.0218389601,0.0217355811,0.0216634143,0.0216222514,0.0216121501,0.0216851561,0.0218831018,0.0222156777,0.0227016052,0.0232372017,0.023814552,0.0243919022,0.0249692525,0.0255466028,0.026123953,0.0267013033,0.0272786536,0.0278560038,0.0284333541,0.0290107044,0.0295880547,0.0301654049,0.0307427552,0.0313201055,0.0318974557,0.032474806,0.0330521563,0.0336295065,0.0342068568,0.0347842071,0.0353615573,0.0359389076,0.0365162579,0.0370936081,0.0376709584,0.0382483087,0.038825659,0.0394030092,0.0399803595,0.0405577098,0.04113506,0.0417124103,0.0422897606,0.0428671108,0.0434444611,0.0440218114,0.0445991616,0.0451765119,0.0457538622,0.0463312125,0.0469085627,0.047485913,0.0480632633,0.0486406135,0.0492179638,0.0497953141,0.0503726643,0.0509500146,0.0515273649,0.0521047151,0.0526820654,0.0532594157,0.053836766,0.0544141162,0.0549914665,0.0555688168,0.056146167,0.0567235173,0.0573008676,0.0578782178,0.0584555681,0.0590329184,0.0596102686,0.0601876189,0.0607649692,0.0613423195,0.0619196697,0.06249702,0.0630743703,0.0636517205,0.0642290708,0.0648064211,0.0653837713,0.0659611216,0.0665384719,0.0671158221,0.0676931724,0.0682705227,0.068847873,0.0694252232,0.0700025735,0.0705799238,0.071157274,0.0717346243,0.0723119746,0.0728893248,0.0734666751,0.0740440254,0.0746213756,0.0751987259,0.0757760762,0.0763534265,0.0769307767,0.077508127,0.0780854773,0.0786628275,0.0792401778,0.0798175281,0.0803948783,0.0809722286,0.0815495789,0.0821269291,0.0827042794,0.0832816297
